"fecha","categoria","ecommerce","producto","precio.antes","precio.actual"
"2017-08-28","televisores","linio","TV LED LG 32LX300C TELEVISOR LED 32"" HD NEGRO",NA,"S/ 899.00"
"2017-08-28","televisores","linio","Samsung TV Smart LED Full HD 43"" 43J5200 - Negro",NA,"S/ 1,999.00"
"2017-08-28","televisores","linio","de alta calidad C√≠rculo negro redondas Vidrios polarizados 3D LCD nocturno Teatro","S/ 21.00","S/ 16.00"
"2017-08-28","televisores","linio","Sue√±o auto delgada elegante cubierta del tir√≥n de la PU de la piel del cuero del caso de Shell duro para KOBO GLO","S/ 159.00","S/ 124.00"
"2017-08-28","televisores","linio","Televisor 49"" Full HD Curved Smart TV - UN49K6500AG- SAMSUNG.","S/ 2,999.00","S/ 1,719.00"
"2017-08-28","televisores","linio","LG - TELEVISOR MODELO 2016  LG TV LED FULL HD 49"" - 49LH5100","S/ 2,099.00","S/ 1,349.00"
"2017-08-28","televisores","linio","TV LG LED Smart Full HD 49LH5730 - Negro","S/ 1,999.00","S/ 1,599.00"
"2017-08-28","televisores","linio","LG TV FHD 43'' 43LJ5000","S/ 1,599.00","S/ 1,389.00"
"2017-08-28","televisores","linio","Tv Led Smart Panasonic TC-49DS630L Full HD Bluetooth,  Wifi  - Plateado","S/ 1,999.00","S/ 1,649.00"
"2017-08-28","televisores","linio","LG TV Smart WebOs 2.0 Ultra HD  4K 43"" - 43UF6400",NA,"S/ 2,299.00"
"2017-08-28","televisores","linio","Tv Led Monitor LG 24MT48DF Sintonizador Digital - Negro","S/ 699.00","S/ 479.00"
"2017-08-28","televisores","linio","Televisor Led 32"" HD Nex CELED3208TVA-Negro","S/ 750.00","S/ 649.00"
"2017-08-28","televisores","linio","Daewoo - TV LED 32"" L32R640ATS - Negro","S/ 899.00","S/ 799.00"
"2017-08-28","televisores","linio","Televisi√≥n Smart TV LG WebOs 2.0 Ultra HD 4K 43"" - 43UF6400",NA,"S/ 2,299.00"
"2017-08-28","televisores","linio","Televisor LG 43LF5900 Smart WebOs 2.0 Full HD 43""-Negro",NA,"S/ 1,799.00"
"2017-08-28","televisores","linio","TV Samsung FHD   40'' UN43J5000 - Negro","S/ 1,599.00","S/ 1,319.00"
"2017-08-28","televisores","linio","AOC - TV LED 43"" FULL HD LE43F1361 - COLOR NEGRO","S/ 1,399.00","S/ 1,149.00"
"2017-08-28","televisores","linio","Louiwill Wearable Vidrios De La C√°mara De V√≠deo Con Bluetooth Headset & Amp; Conduzca Con Seguridad Assist (Negro)","S/ 368.00","S/ 305.00"
"2017-08-28","televisores","linio","Android 4.4 Quad Core 8 GB WiFi 1080P Internet TV Media Media Player UE C","S/ 154.00","S/ 118.00"
"2017-08-28","televisores","linio","KI Plus T2 S2 Amlogic S905 Android TV Box w/ 1GB de RAM, 8 GB de ROM(AU Plug)","S/ 308.00","S/ 246.00"
"2017-08-28","televisores","linio","LG Ultra HD 4K Smart TV WebOs 3.0 LED 49'' 49UH6500","S/ 2,999.00","S/ 2,499.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED 32"" HD TC-32D400L - Negro","S/ 1,059.00","S/ 849.00"
"2017-08-28","televisores","linio","T95X 4K S905X Quad-Core Android 6.0 Smart TV Player (enchufe UE)","S/ 201.00","S/ 161.00"
"2017-08-28","televisores","linio","Televisor Led Smart TV UHD 4K Curvo 55"" BGH BLE5515RTCUIPE",NA,"S/ 3,999.00"
"2017-08-28","televisores","linio","Mini M8S II Smart TV Box Android 6.0 Amlogic S905X Set Top Box","S/ 251.00","S/ 201.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED HD 32"" TC-32C400L - Negro","S/ 1,079.00","S/ 799.00"
"2017-08-28","televisores","linio","HAIER TV HD 32'' LE32F2000","S/ 899.00","S/ 609.00"
"2017-08-28","televisores","linio","EW Navidad pantalla brillante GBA-plata","S/ 244.58","S/ 189.68"
"2017-08-28","televisores","linio","EH Navidad pantalla de reemplazo de Nintendo DSL-plata","S/ 60.15","S/ 43.91"
"2017-08-28","televisores","linio","Navidad pantalla de reemplazo de Nintendo DSL-plata ER","S/ 55.44","S/ 41.74"
"2017-08-28","televisores","linio","Negro Articulador giratorio LED TV LCD Soportes de pared Soporte de metal de 10 ""~ 26""","S/ 90.00","S/ 75.00"
"2017-08-28","televisores","linio","TELEVISOR LG Smart Full HD LED 43'' 43LH5700 - CONEXI√<U+0093>N MEDIANTE WI-FI INTERNET EN TUS MANOS","S/ 1,700.00","S/ 1,399.00"
"2017-08-28","televisores","linio","Tv Led Monitor imaco HD 24'' - LED24HD- Negro - VERSION 2017","S/ 500.00","S/ 499.00"
"2017-08-28","televisores","linio","Panasonic TV LED HD 32‚<U+0080>ù - 32D400L","S/ 999.00","S/ 779.00"
"2017-08-28","televisores","linio","Televisor Samsung LED 3D Smart Full HD 55J6400 55''","S/ 3,599.00","S/ 3,259.00"
"2017-08-28","televisores","linio","Televisor Panasonic TV LED FULL HD 40''-Negro","S/ 1,499.00","S/ 1,389.00"
"2017-08-28","televisores","linio","Televisor AOC LED 32'' -LE32H1352","S/ 899.00","S/ 657.00"
"2017-08-28","televisores","linio","Tv LED Smart LG 49LH5700 Full HD - Negro","S/ 2,399.00","S/ 1,548.00"
"2017-08-28","televisores","linio","Samsung SMART TV UHD 49'' 49MU6100","S/ 3,748.00","S/ 2,249.00"
"2017-08-28","televisores","linio","LG - Televisor LED FULL HD 49LH5100 1080p - Negro","S/ 2,099.00","S/ 1,299.00"
"2017-08-28","televisores","linio","Samsung Ultra HD 4K Smart TV 40'' UN40KU6000 - Negro","S/ 1,799.00","S/ 1,399.00"
"2017-08-28","televisores","linio","LG - Televisor Smart TV WebOS 2.0 3D Full HD 42'' 42LF6450 - Negro","S/ 1,799.00","S/ 1,499.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD 49"" Smart UN49J5200 - Negro","S/ 1,899.00","S/ 1,599.00"
"2017-08-28","televisores","linio","DAEWOO  LED HD 24"" L24R630AKSP - NEGRO","S/ 685.00","S/ 497.00"
"2017-08-28","televisores","linio","LG - Control Magic Remoto Motion Lg AN-MR650 WebOs 3.0 - Negro","S/ 219.00","S/ 90.00"
"2017-08-28","televisores","linio","LG - Televisor Ultra HD 4K Smart TV WebOs 3.0 LED 49'' 49UH6100","S/ 2,299.00","S/ 1,848.00"
"2017-08-28","televisores","linio","Samsung - TV Smart Super UHD Curvo 49"" 49KS7500 ","S/ 3,499.00","S/ 2,999.00"
"2017-08-28","televisores","linio","Tv Led 4k - Lg 43"" 43uj6300 Smart Tv Ultra Hd 43uj6300 ","S/ 1,699.00","S/ 1,489.00"
"2017-08-28","televisores","linio","Samsung Smart TV Curvo Ultra HD 4K 49'' Tizen UN49KU6500","S/ 2,999.00","S/ 2,499.00"
"2017-08-28","televisores","linio","TV LED SLIM 43"" FHD Continental Electric - Negro","S/ 1,980.00","S/ 939.00"
"2017-08-28","televisores","linio","Televisor LG LED Full HD 43"" 43LF5100 - Negro","S/ 1,399.00","S/ 1,189.00"
"2017-08-28","televisores","linio","TV LED SLIM 32"" SMART TV HD Continental Electric - Negro","S/ 1,399.00","S/ 769.00"
"2017-08-28","televisores","linio","TV LED SLIM 24"" HD Sintonizador Digital Continental Electric - Negro","S/ 779.00","S/ 439.00"
"2017-08-28","televisores","linio","TV LED SLIM 40"" SMART TV HD Continental Electric - Negro","S/ 1,299.00","S/ 1,099.00"
"2017-08-28","televisores","linio","LG - Televisor Ultra HD 4K Smart TV WebOs 3.0 43'' 43UH6100 - Negro","S/ 2,099.00","S/ 1,599.00"
"2017-08-28","televisores","linio","Samsung LED 49"" UN49KU6300 Curvo UHD Smart","S/ 2,499.00","S/ 1,999.00"
"2017-08-28","televisores","linio","LG Smart TV Full HD LED 32'' 32LH573B - Negro","S/ 1,099.00","S/ 869.00"
"2017-08-28","televisores","linio","Tv LED AOC 39'' LE39M1365 HD DIGITAL ‚<U+0080><U+0093> Negro","S/ 929.00","S/ 788.00"
"2017-08-28","televisores","linio","Televisor Royal Smart TV LED HD 50''  RY-E50S- Negro","S/ 1,499.00","S/ 1,149.00"
"2017-08-28","televisores","linio","LG Game TV LED Full HD 49"" - 49LF5410","S/ 2,299.00","S/ 1,479.00"
"2017-08-28","televisores","linio","TV LED SLIM 32"" HD Continental Electric - Negro","S/ 950.00","S/ 589.00"
"2017-08-28","televisores","linio","Las televisiones 9.8 pulgadas TFT LCD en color de TV port√°til con disco Flash tarjeta SD / MMC Ver Soporte USB Gran Angular","S/ 367.00","S/ 306.00"
"2017-08-28","televisores","linio","Oanda D99 Ni√±os Mayores GPS Del Androide Inteligente Reloj De Pulsera Google Map SOS Personal GSM GPS Wifi LBS De Seguridad Contra La P√©rdida Del Reloj Localizador","S/ 183.00","S/ 149.00"
"2017-08-28","televisores","linio","Oanda Actualizado Tracker GPS Embroma El Tel√©fono Celular Reloj De Pulsera SmartWatch Sim Reloj Tel√©fono Anti-perdi√≥ El Control De Padres SOS WCDMA Pulsera Ni√±os Para Apple IPhone IOS Android Smartphone De Doble N√∫cleo MT6572A","S/ 254.00","S/ 209.00"
"2017-08-28","televisores","linio","LG - Televisor Smart TV WebOs 2.0 Ultra HD 4K 43"" 43UF6400 - Negro","S/ 2,099.00","S/ 1,799.00"
"2017-08-28","televisores","linio","LG - Game TV LED Full HD 49"" 49LF5410","S/ 2,099.00","S/ 1,477.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Blanco)","S/ 56.00","S/ 44.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Smart Key Buscador Perdida Anti Del Recordatorio Del Tel√©fono Empaqueta La Cartera Anti-perdida Perseguidor Elegante, Azul","S/ 56.00","S/ 44.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Azul)","S/ 56.00","S/ 44.00"
"2017-08-28","televisores","linio","Kobwa Actualizado Tracker GPS Embroma El Tel√©fono Celular Reloj De Pulsera SmartWatch Sim Reloj Tel√©fono Anti-perdi√≥ El Control De Padres SOS WCDMA Pulsera Ni√±os Para Apple IPhone IOS Android Smartphone De Doble N√∫cleo MT6572A","S/ 275.00","S/ 227.00"
"2017-08-28","televisores","linio","Televisor Samsung LED Smart Full HD 40'' UN40J5500 - Plateado","S/ 1,499.00","S/ 1,249.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD 40"" Smart 3D UN40J6400 - Negro","S/ 1,799.00","S/ 1,499.00"
"2017-08-28","televisores","linio","Oanda Lost-anti Acessorz Combo Mini Bolsillo Bolso De La Carpeta Antirrobo Steal Resistente A La Ca√≠da Volver Bloqueo Seguro Para El Tel√©fono M√≥vil / Monedero / Clave","S/ 61.00","S/ 48.00"
"2017-08-28","televisores","linio","LG - Televisor UHD 4k Smart Webos 3.5 49"" 49UJ6510 - Negro","S/ 2,999.00","S/ 2,499.00"
"2017-08-28","televisores","linio","LG - Televisor LED Full HD 43"" 43LH5000 - Negro","S/ 1,799.00","S/ 1,378.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Smart Key Buscador Perdida Anti Del Recordatorio Del Tel√©fono Empaqueta La Cartera Contra La P√©rdida De Smart Tracker, Negro","S/ 53.00","S/ 41.00"
"2017-08-28","televisores","linio","Televisor Full HD LG 49LH5100 LED 49''",NA,"S/ 2,099.00"
"2017-08-28","televisores","linio","Panasonic TV LED Smart Full HD 40'' - TC-L40SV7L","S/ 1,599.00","S/ 1,429.00"
"2017-08-28","televisores","linio","Televisi√≥n Samsung UN32J4000 32"" LED HD - Negro","S/ 899.00","S/ 799.00"
"2017-08-28","televisores","linio","LG - Televisor Smart TV FHD 43'' 43LJ5500 - Negro","S/ 1,799.00","S/ 1,388.00"
"2017-08-28","televisores","linio","Onloon Vidrios Port√°til De V√≠deo De La C√°mara Con Bluetooth Y Safe Drive Assist (negro)","S/ 368.00","S/ 305.00"
"2017-08-28","televisores","linio","Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Negro)","S/ 50.00","S/ 38.00"
"2017-08-28","televisores","linio","Las televisiones de 9.5 pulgadas TFT LCD del color TV port√°til con disco Flash tarjeta SD / MMC Ver Soporte USB Gran Angular","S/ 367.00","S/ 306.00"
"2017-08-28","televisores","linio","Televisor LG 43LW300C 43"" LED FHD 1920 X 1080, ISDB-T-Negro","S/ 1,790.00","S/ 1,548.00"
"2017-08-28","televisores","linio","LG - Televisor 32LF595B Smart TV 32"" HD - Negro","S/ 1,299.00","S/ 999.00"
"2017-08-28","televisores","linio","Foonee Wearable Vidrios De La C√°mara De V√≠deo Con Bluetooth Headset & Amp; Conduzca Con Seguridad Assist (Negro)","S/ 400.00","S/ 331.00"
"2017-08-28","televisores","linio","Televisor Advance ADV32L91F 32"", HD, 1360 X 768.","S/ 980.00","S/ 825.00"
"2017-08-28","televisores","linio","TV Monitor Samsung T24E310LB LED HD 24''- NEGRO","S/ 599.00","S/ 499.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Smart Key Buscador Perdida Anti Del Recordatorio Del Tel√©fono Empaqueta La Cartera Anti-perdida Perseguidor Elegante, Blanca","S/ 56.00","S/ 44.00"
"2017-08-28","televisores","linio","LG - Televisor LED 28"" 28LJ400B - Negro","S/ 799.00","S/ 649.00"
"2017-08-28","televisores","linio","Foonee Vidrios Port√°til De V√≠deo De La C√°mara Con Bluetooth Y Safe Drive Assist (negro)","S/ 400.00","S/ 331.00"
"2017-08-28","televisores","linio","LG - Televisor Smart Full HD LED 43'' 43LH5700 - Negro","S/ 1,799.00","S/ 1,498.00"
"2017-08-28","televisores","linio","LG - Televisor LED HD 32LJ500B - Negro","S/ 1,099.00","S/ 899.00"
"2017-08-28","televisores","linio","LG - Televisor LED 43"" 43LF5100 FULL HD - Negro","S/ 1,799.00","S/ 1,349.00"
"2017-08-28","televisores","linio","TV LED SLIM 32"" HD Sintonizador Digital Continental Electric - Negro","S/ 1,199.00","S/ 619.00"
"2017-08-28","televisores","linio","Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Azul)","S/ 53.00","S/ 41.00"
"2017-08-28","televisores","linio","Kobwa Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Negro)","S/ 53.00","S/ 41.00"
"2017-08-28","televisores","linio","Kobwa Lost-anti Acessorz Combo Mini Bolsillo Bolso De La Carpeta Antirrobo Steal Resistente A La Ca√≠da Volver Bloqueo Seguro Para El Tel√©fono M√≥vil / Monedero / Clave","S/ 65.00","S/ 51.00"
"2017-08-28","televisores","linio","Kobwa D99 Ni√±os Mayores GPS Del Androide Inteligente Reloj De Pulsera Google Map SOS Personal GSM GPS Wifi LBS De Seguridad Contra La P√©rdida Del Reloj Localizador","S/ 197.00","S/ 162.00"
"2017-08-28","televisores","linio","Televisor Advance ADV32L91F 32"", HD, 1360 X 768.","S/ 849.00","S/ 729.99"
"2017-08-28","televisores","linio","Onloon Wearable Vidrios De La C√°mara De V√≠deo Con Bluetooth Headset & Amp; Conduzca Con Seguridad Assist (Negro)","S/ 368.00","S/ 305.00"
"2017-08-28","televisores","linio","Las televisiones de 7 pulgadas TFT LCD de color de TV port√°til con disco Flash tarjeta SD / MMC Ver Soporte USB Gran Angular","S/ 326.00","S/ 272.00"
"2017-08-28","televisores","linio","Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Blanco)","S/ 53.00","S/ 41.00"
"2017-08-28","televisores","linio","Televisor Samsung UN32J4300 Smart TV LED HD 32''-Negro","S/ 999.00","S/ 899.00"
"2017-08-28","televisores","linio","Televisor 32"" LED Wide HD Advance 32L91F","S/ 799.00","S/ 529.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Full HD 60"" Smart KDL-60W605B - Gris","S/ 4,689.00","S/ 3,249.00"
"2017-08-28","televisores","linio","LG - Televisor LED Ultra HD 4K 55"" Smart 55UH6500 ‚<U+0080><U+0093> Gris","S/ 3,999.00","S/ 2,999.00"
"2017-08-28","televisores","linio","Blackline - TV LED HD 39'' BL390LED  2USB 2HDMI Sonido Stereo conexionPC - Negro","S/ 1,000.00","S/ 899.00"
"2017-08-28","televisores","linio","Samsung - TV Ultra HD 4K 55'' Curve Smart UN55KU6300 - Negro","S/ 3,999.00","S/ 2,798.00"
"2017-08-28","televisores","linio","Televisor AOC LED 49'' Full HD LE49F1361 - Negro","S/ 1,799.00","S/ 1,199.00"
"2017-08-28","televisores","linio","Samsung Monitor TV LED HD 24'' - LT24E310","S/ 899.00","S/ 517.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED HD 32"" SMART TC-32DS600L - Gris","S/ 1,199.00","S/ 959.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Ultra HD 4K 55"" Smart XBR-55X705D - Gris",NA,"S/ 5,500.00"
"2017-08-28","televisores","linio","Samsung TV Curved Smart Ultra HD 55'' UN55JU6700 - Negro",NA,"S/ 5,199.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED Full HD 40"" SMART TC-40DS600L - Gris","S/ 1,749.00","S/ 1,229.00"
"2017-08-28","televisores","linio","DAEWOO TV LED 32"" HD - HDMI - USB - Negro ","S/ 899.00","S/ 574.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 55"" SMART TC-55DX650W - Gris","S/ 5,299.00","S/ 2,599.00"
"2017-08-28","televisores","linio","Televisor Samsung Smarttv 49 Curvo Pantall 4k Uhd 49 Ku6300","S/ 2,900.00","S/ 2,250.00"
"2017-08-28","televisores","linio","Televisor Samsung UN65JS9000 Curvo SUHD 3D Smart  65""-Plateado","S/ 15,689.00","S/ 10,199.00"
"2017-08-28","televisores","linio","Nex - Televisor LED 32"" HD LE3208TVA - Negro","S/ 699.00","S/ 597.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Ultra HD Smart Curvo 49"" UN49MU6300GX - Negro","S/ 3,499.00","S/ 2,799.00"
"2017-08-28","televisores","linio","Nuevo Samsung LED CURVO 49"" TIZEN 49K6500 QUADcore Smart TV Serie6  - Gris","S/ 2,699.00","S/ 1,919.00"
"2017-08-28","televisores","linio","LED AOC 32'' LE32H1352 HD sintonizador TV-DIGITAL USB 2HDMI ‚<U+0080><U+0093> Negro","S/ 899.00","S/ 596.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 49"" SMART TC-49DX650W ‚<U+0080><U+0093> Gris","S/ 3,499.00","S/ 1,929.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD 49"" Smart UN49J5200AG - Negro","S/ 2,129.00","S/ 1,699.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Full HD 55"" Smart KDL-55W655D - Negro","S/ 3,799.00","S/ 2,599.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED 49"" Curvo UHD Smart UN49KU6300 - Negro","S/ 2,799.00","S/ 2,249.00"
"2017-08-28","televisores","linio","Televisi√≥n Samsung UN50J5500 Smart Full HD 50''",NA,"S/ 2,699.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Ultra HD 4K 49"" Smart XBR-49X705D - Gris","S/ 4,439.00","S/ 2,799.00"
"2017-08-28","televisores","linio","Televisor JVC LT-42KB66, 42"", LED FHDTV, Slim Bezel, ISDB-T.","S/ 1,470.00","S/ 1,244.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Full HD 50"" KDL-50W805C - Gris","S/ 3,799.00","S/ 2,429.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 65"" SMART TC-65DX700W - Gris","S/ 10,749.00","S/ 4,799.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Ultra HD Smart 60"" UN60KU6000 ‚<U+0080><U+0093> Negro","S/ 9,379.00","S/ 4,999.00"
"2017-08-28","televisores","linio","Sony - Televisor LED 32"" SMART HD KDL-32W605D - Gris","S/ 1,629.00","S/ 1,169.00"
"2017-08-28","televisores","linio","Samsung - Televisor 49"" Full HD Curvo Smart TV UN40K6500AG - Negro","S/ 2,979.00","S/ 2,379.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED Full HD 49"" Smart TC-49ES600L ‚<U+0080><U+0093> Negro","S/ 2,539.00","S/ 1,699.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED HD 32"" Smart TC-32ES600L - Negro","S/ 1,339.00","S/ 1,069.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 43"" SMART TC-43EX600W - Negro","S/ 2,129.00","S/ 1,699.00"
"2017-08-28","televisores","linio","Royal TV LED  HD 42'' RY-S42D - Negro","S/ 1,299.00","S/ 849.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD 40"" Smart 3D UN40J6400 - Negro","S/ 2,299.00","S/ 1,839.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 40"" SMART TC-40DX650W ‚<U+0080><U+0093> Gris","S/ 2,699.00","S/ 1,599.00"
"2017-08-28","televisores","linio","Life It - Showtime TV Headphones","S/ 219.00","S/ 149.00"
"2017-08-28","televisores","linio","Televisor LG 32LW300C, 32"" LED, HD, 1366 x 768.","S/ 1,100.00","S/ 966.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED Full HD 40"" TC-40D400L - Negro","S/ 1,439.00","S/ 1,149.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED Full HD 43"" SMART TC-43DS630L - Gris","S/ 2,149.00","S/ 1,719.00"
"2017-08-28","televisores","linio","LG TV LED HD 32""  32LH500 - Negro","S/ 899.00","S/ 740.00"
"2017-08-28","televisores","linio","TV MONITOR Samsung T24E310LB LED HD 24''- NEGRO","S/ 699.00","S/ 557.00"
"2017-08-28","televisores","linio","Sony - Televisor LED Full HD 48"" Smart KDL-48W655D - Negro","S/ 2,789.00","S/ 1,929.00"
"2017-08-28","televisores","linio","Altron - Televisor con sintonizador digital 49"" modelo: 49LN4100- Negro","S/ 1,399.00","S/ 1,199.00"
"2017-08-28","televisores","linio","LG - Televisor LED Full HD 49"" Smart 49LH5700 - Negro","S/ 2,249.00","S/ 1,799.00"
"2017-08-28","televisores","linio","Sony - Televisor LED 55"" 4K HDR TRILUMINOS Smart Con Android XBR-55X855D - Gris","S/ 8,899.00","S/ 4,759.00"
"2017-08-28","televisores","linio","Royal TV LED HD 32'' RY-S32D - Negro.",NA,"S/ 999.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD Curvo Smart 55"" UN55K6500 ‚<U+0080><U+0093> Negro","S/ 5,089.00","S/ 2,699.00"
"2017-08-28","televisores","linio","Samsung - Televisor LED Full HD 40"" Smart UN40J5200AG ‚<U+0080><U+0093> Negro","S/ 1,939.00","S/ 1,549.00"
"2017-08-28","televisores","linio","Advance - Televisor 32"" LED WIDE HD 32L91F - Negro + GOOGLE CHROMECAST 2 NUEVA VERSI√<U+0093>N NC2-6A5","S/ 999.00","S/ 699.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED Full HD 43"" SMART TC-43CS630L - Gris","S/ 2,659.00","S/ 2,129.00"
"2017-08-28","televisores","linio","LG - Televisor LED Full HD 43"" Smart 43LH5700 - Negro","S/ 1,879.00","S/ 1,499.00"
"2017-08-28","televisores","linio","Panasonic TV LED HD 32'' - TC-32C400L",NA,"S/ 999.00"
"2017-08-28","televisores","linio","LG Monitor TV LED 23.6"" 24MT47A-Negro.","S/ 799.00","S/ 567.00"
"2017-08-28","televisores","linio","Smart Tv Samsung 32'' UN32J4300 HD DIGITAL ‚<U+0080><U+0093> Negro","S/ 1,100.00","S/ 899.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 60"" SMART TC-60CX700W - Gris","S/ 6,779.00","S/ 4,499.00"
"2017-08-28","televisores","linio","Panasonic - Televisor LED UHD 4K 49"" SMART TC-49EX600W - Negro","S/ 2,629.00","S/ 2,099.00"
"2017-08-28","televisores","linio","Samsung TV Ultra HD 4K Smart Tizen 50'' Tizen UN50KU6000 - Negro",NA,NA
