"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","sku","rangos"
"2017-08-24","cÛmputo","ripley","DELL","LAPTOP INSPIRON I5559 15.6'' CORE i7 1TB 8GB - AZUL",3299,2999,"LAPTOP INSPIRON I5559 15.6'' CORE i7 1TB 8GB - AZUL","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","DELL","LAPTOP INSPIRON 14 3000 14 CORE I5 500 GB 4 GB - NEGRO
                   ",NA,2199,"LAPTOP INSPIRON 14 3000 14 CORE I5 500 GB 4 GB - NEGRO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP UX501VW-FI058T 15.6'' CORE i7 1TB 8GB - GRIS
                   ",NA,4799,"FI058","> S/.4,500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP TP200SA-FV0110TS 11.6 INTEL CELERON 2GB 32GB - NEGRO
                   ",1099,769,"FV0110","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","HP","NOTEBOOK 14-AC132LA 1TB - ROJO INTEL CORE I7",2699,2399,"AC132","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","DELL","LAPTOP INSPIRON I781TGSW10S 15.6'' CORE i7 1TB 8GB - PLATA
                   ",3599,3199,"LAPTOP INSPIRON I781TGSW10S 15.6'' CORE i7 1TB 8GB - PLATA
                   ‚<U+0080>¶","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","Lenovo","NOTEBOOK G40-80 14 CORE I3 4GB 1TB - PLATEADO
                   ",1799,1499,"NOTEBOOK G40-80 14 CORE I3 4GB 1TB - PLATEADO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","LAPTOP G50-70 15.6 CORE I3 1TB 4GB PLATEADO",1999,899,"LAPTOP G50-70 15.6 CORE I3 1TB 4GB PLATEADO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","HUAWEI","MATEBOOK 12'' 128GB 4GB - GRIS",3699,2799,"MATEBOOK 12'' 128GB 4GB - GRIS","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","Lenovo","LAPTOP 2 EN 1 MIIX 310 10.1'' INTEL ATOM 32GB 2GB - PLATEADO
                   ",999,799,"LAPTOP 2 EN 1 MIIX 310 10.1'' INTEL ATOM 32GB 2GB - PLATEADO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP VIVO BOOK FLIP TP301UA-DW066T 13.3 CORE I3 4G 500GB - NEGRO
                   ",2099,1699,"DW066","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","LAPTOP 2 EN 1 YOGA 500 14'' CORE i3 500GB 4GB - BLANCO
                   ",2199,1799,"LAPTOP 2 EN 1 YOGA 500 14'' CORE i3 500GB 4GB - BLANCO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","NOTEBOOK YOGA 900 13.3 CORE I5 256GB 4GB - DORADO
                   ",4599,3999,"NOTEBOOK YOGA 900 13.3 CORE I5 256GB 4GB - DORADO
                   ‚<U+0080>¶","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP T303UA-GN047T 12.5 CORE I7 8GB 512GB - GRIS",NA,5499,"GN047","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP PAVILION 2 EN 1 X360 13-U001LA 13.3 INTEL CORE i3 4GB 500GB - PLATED",NA,NA,"LAPTOP PAVILION 2 EN 1 X360 13-U001LA 13.3 INTEL CORE i3 4GB 500GB - PLATED‚<U+0080>¶",NA
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP TP501UA-CJ104T 15.6'' CORE i3 500GB 4GB - GRIS
                   ",NA,1999,"CJ104","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Acer","NOTEBOOK 2 EN 1 SP714-51-M6HB 14 CORE I7 256GB 8GB - NEGRO
                   ",NA,5099,"SP714","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 13-AC003LA 13.3 INTEL CORE I7 256GB 8GB - PLOMO
                   ",NA,5299,"AC003","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 14-BA003LA 14 INTEL CORE I5 500GB 6GB - PLATEADO
                   ",NA,2599,"BA003","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-BR002LA 15.6'' INTEL CORE I3 500GB 4GB",NA,1999,"BR002","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY BOOK 10.6 SM-W620NZKBPEO 64GB 4GB - NEGRO
                   ",2599,2399,"GALAXY BOOK 10.6 SM-W620NZKBPEO 64GB 4GB -¬<U+0096> NEGRO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY BOOK 10.6 SM-W620NZWBPEO 64GB 4GB- BLANCO
                   ",2599,2399,"GALAXY BOOK 10.6 SM-W620NZWBPEO ¬<U+0096>64GB 4GB- BLANCO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 24-G017LA 23.8 AMD A8 1TB 8GB - BLANCO",NA,1899,"ALL IN ONE 24-G017LA 23.8 AMD A8 1TB 8GB - BLANCO","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","ASUS","ALL IN ONE V200IBUK-BC097X 19.5'' CELERON 1TB 4GB - NEGRO
                   ",NA,1499,"BC097","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","ALL IN ONE C40-30 21.5 CORE I3 1TB 4GB - BLANCO
                   ",2399,1999,"ALL IN ONE C40-30 21.5 CORE I3 1TB 4GB - BLANCO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","LG","ALL IN ONE 22V240 21,5 INTEL CELERON 500GB 2GB - BLANCO
                   ",NA,1599,"22V240","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","ASUS","ALL IN ONE ZN220ICGK-RA013X 21.5 CORE I3 2GB 1TB - PLATEADO
                   ",2699,2499,"RA013","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","DELL","ALL IN ONE IO3059 19.5'' CORE i3 500GB 4GB - NEGRO",2299,1999,"IO3059","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","ALL IN ONE C20-00 19.5 INTEL CELERON 1TB 4GB TOUCH - BLANCO
                   ",1999,1399,"ALL IN ONE C20-00 19.5 INTEL CELERON 1TB 4GB TOUCH - BLANCO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","ALL IN ONE C20-00 19.5'' INTEL CELERON 500GB 2GB - BLANCO
                   ",1299,999,"ALL IN ONE C20-00 19.5'' INTEL CELERON 500GB 2GB - BLANCO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","LG","ALL IN ONE 24V550 23.9 INTEL CORE I5 1TB 4GB - BLANCO
                   ",NA,3799,"24V550","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 22-B006 21.5'' AMD A6 1TB 4GB - BLANCO",NA,1699,"ALL IN ONE 22-B006 21.5'' AMD A6 1TB 4GB - BLANCO","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 24-B209LA 23.8 INTEL CORE I5 2TB 8GB - BLANCO
                   ",NA,3499,"ALL IN ONE 24-B209LA 23.8 INTEL CORE I5 2TB 8GB - BLANCO
                   ‚<U+0080>¶","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 24-B207LA 23.8 AMD A9-9410 1TB 8GB - PLATEADO
                   ",NA,2899,"ALL IN ONE 24-B207LA 23.8 AMD A9-9410 1TB 8GB - PLATEADO
                   ‚<U+0080>¶","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 24-B208LA 23.8 AMD A9-9410 1TB 6GB - PLATEADO
                   ",NA,2499,"ALL IN ONE 24-B208LA 23.8 AMD A9-9410 1TB 6GB - PLATEADO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","HP","ALL IN ONE 20-C207LA 19.5 CORE I3 1TB 4GB - BLANCO",NA,1999,"ALL IN ONE 20-C207LA 19.5 CORE I3 1TB 4GB - BLANCO","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","IDEACENTRE AIO300 23 CORE I5 1TB 4GB - BLANCO",2899,2499,"IO300","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","LAPTOP Y700 17.3'' CORE i7 1TB+128GB 16GB - NEGRO
                   ",5999,5699,"LAPTOP Y700 17.3'' CORE i7 1TB+128GB 16GB - NEGRO
                   ‚<U+0080>¶","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-AX001LA 15.6'' CORE i5 1TB 8GB - NEGRO",3999,3199,"AX001","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP G752VT-GC091T 17.3 CORE I7 16GB 1TB - GRIS",7299,6199,"GC091","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GE62 15.6'' CORE i7 1TB 16GB - NEGRO",NA,5799,"LAPTOP GE62 15.6'' CORE i7 1TB 16GB - NEGRO","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GL62 6QE 15.6'' CORE i5 1TB 8GB - NEGRO",NA,3699,"LAPTOP GL62 6QE 15.6'' CORE i5 1TB 8GB - NEGRO","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","ASUS","LAPTOP GL553VD-DM086T 15.6 CORE I5 1TB 12GB - NEGRO
                   ",4599,3799,"DM086","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GT72VR 7RE DOMINATOR PRO 17.3 CORE I7 1TB 16GB - NEGRO
                   ",NA,9499,"GT72VR","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GS63 7RE STEALTH PRO 15.6 CORE I7 1TB 16GB - NEGRO
                   ",NA,6999,"LAPTOP GS63 7RE STEALTH PRO 15.6 CORE I7 1TB 16GB - NEGRO
                   ‚<U+0080>¶","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GE62VR 7RF APACHE PRO CAMO 15.6 CORE I7 1TB 16GB - MULTICOL",NA,7399,"GE62VR","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GP72 7REX LEOPARD PRO 17.3 CORE I7 1TB 16GB - NEGRO
                   ",NA,5599,"LAPTOP GP72 7REX LEOPARD PRO 17.3 CORE I7 1TB 16GB - NEGRO
                   ‚<U+0080>¶","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GP62 7REX LEOPARD PRO 15.6 CORE I7 1TB 16GB - NEGRO
                   ",NA,5499,"LAPTOP GP62 7REX LEOPARD PRO 15.6 CORE I7 1TB 16GB - NEGRO
                   ‚<U+0080>¶","> S/.4,500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GL62 7RDX  15.6 CORE I7 1TB 8GB - NEGRO",NA,4499,"LAPTOP GL62 7RDX  15.6 CORE I7 1TB 8GB - NEGRO","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","MSI","LAPTOP GL72 7RDX  17.3 CORE I7 1TB 8GB - NEGRO",NA,4699,"LAPTOP GL72 7RDX  17.3 CORE I7 1TB 8GB - NEGRO","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 17-AN001LA 17.3 CORE I7 1TB 12GB - NEGRO",NA,4999,"AN001","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-CE002LA 15.6 CORE I7 1TB 12GB - NEGRO",NA,4699,"CE002","> S/.4,500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-CE001LA 15.6 CORE I5 1TB 8GB - NEGRO",NA,3999,"CE001","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-CC507LA 15.6 CORE I7 1TB 16GB - DORADO",NA,3899,"CC507","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-BS021LA 15.6'' INTEL CORE I7 1TB 12GB",NA,3099,"BS021","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-CC502LA 15.6 CORE I5 1TB 12GB - PLOMO",NA,2699,"CC502","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-CD005LA 15.6 AMD A12 1TB 12GB - AZUL",NA,2399,"CD005","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","HP","LAPTOP 15-BW009LA 15.6 AMD A10 1TB 8GB - PLATEADO",NA,1799,"BW009","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","TABLET KIDS SM-T113NDWYPEO 7 1GB 8GB - BLANCO
                   ",499,399,"TABLET KIDS SM-T113NDWYPEO 7 1GB 8GB - BLANCO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","HUAWEI","TABLET MEDIAPAD T1 8'' 8GB 1GB - PLATEADO",499,399,"TABLET MEDIAPAD T1 8'' 8GB 1GB - PLATEADO","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET PR5449 7 1.5GB 8GB 3G - AZUL",299,159,"PR5449","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET PR5449 7 1.5GB 8GB 3G - ROJO",299,159,"PR5449","< S/.500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET TAB2 A10-30 10.1 16GB - BLANCO",599,499,"TABLET TAB2 A10-30 10.1 16GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB E LITE SM-T113NDWUPEO 7'' 8GB - BLANCO
                   ",399,319,"GALAXY TAB E LITE SM-T113NDWUPEO 7'' 8GB - BLANCO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB A 9.7'' 16GB 2GB - BLANCO",NA,1299,"GALAXY TAB A 9.7'' 16GB 2GB - BLANCO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB 4 7 8GB CON TV - BLANCO",799,399,"GALAXY TAB 4 7 8GB CON TV - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","LEOTEC","TABLET 3G STELLAR 7'' 8GB 1GB - BLANCO",249,189,"TABLET 3G STELLAR 7'' 8GB 1GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","AOC","TABLET A727 7'' 8GB 1GB - NEGRO",229,179,"TABLET A727 7'' 8GB 1GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET KIDTR3785 7'' 8GB + CARCASA VERDE",199,179,"TR3785","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S2 F-SMT713NZK-1 8'' 32GB + COVER - NEGRO
                   ",1599,1399,"MT713","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S2 F-SMT713NZDE-1 8'' 32GB + COVER - DORADO
                   ",NA,1399,"MT713","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S2 SM-T713NZKEPEO 8'' 32GB - NEGRO
                   ",NA,1499,"GALAXY TAB S2 SM-T713NZKEPEO 8'' 32GB - NEGRO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Wacom","TABLETA INTUOS 3D",NA,799,"TABLETA INTUOS 3D","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Wacom","TABLETA INTUOS DRAW SMALL",NA,299,"TABLETA INTUOS DRAW SMALL","< S/.500"
"2017-08-24","cÛmputo","ripley","Wacom","TABLETA INTUOS PHOTO SMALL",NA,479,"TABLETA INTUOS PHOTO SMALL","< S/.500"
"2017-08-24","cÛmputo","ripley","Wacom","TABLETA INTUOS COMIC SMALL",NA,479,"TABLETA INTUOS COMIC SMALL","< S/.500"
"2017-08-24","cÛmputo","ripley","Wacom","BAMBOO SPARK SLEEVE LIBRETA DIGITALIZA",499,339,"BAMBOO SPARK SLEEVE LIBRETA DIGITALIZA","< S/.500"
"2017-08-24","cÛmputo","ripley","Wacom","BAMBOO SPARK POCKET LIBRETA DIGITALIZA",499,339,"BAMBOO SPARK POCKET LIBRETA DIGITALIZA","< S/.500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET TAB2 A7-30 7'' 8GB 1GB - BLANCO",NA,399,"TABLET TAB2 A7-30 7'' 8GB 1GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S2 SM-T713NZDEPEO 8'' 32GB - DORADO
                   ",NA,1499,"GALAXY TAB S2 SM-T713NZDEPEO 8'' 32GB - DORADO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S2 9.7'' 32GB DORADO + BOOK COVER",1999,1699,"GALAXY TAB S2 9.7'' 32GB DORADO + BOOK COVER","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Alcatel","TABLET PIXI3 10.1'' 16GB 1GB BLANCO + TECLADO",599,499,"TABLET PIXI3 10.1'' 16GB 1GB BLANCO + TECLADO","< S/.500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET TAB 3 A7 1GB 8GB - NEGRO",NA,299,"TABLET TAB 3 A7 1GB 8GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","AOC","TABLET A725-LATAM-GW 7 QUAD  CORE 1GB 8GB - NEGRO
                   ",NA,229,"TABLET A725-LATAM-GW 7 QUAD  CORE 1GB 8GB - NEGRO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","TABLET F-SMP580NZWA-1 10 2GB 16GB - BLANCO
                   ",1399,1099,"MP580","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Samsung","TABLET F-SMP580NZKA-1 10.1 3GB 16GB - GRIS
                   ",1399,1099,"MP580","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET INTEL ATOM 3G TH5547 7 1GB 8 GB - LILA",NA,2159.4,"TH5547","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB A 7 8GB SM-T280NZKAPEO - BLANCO
                   ",599,499,"GALAXY TAB A 7 8GB SM-T280NZKAPEO - BLANCO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET KIDS TR3785 7 1GB 8 GB - VERDE",229,199,"TR3785","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET KIDS TR3785 7 1GB 8 GB - ROSADO",229,199,"TR3785","< S/.500"
"2017-08-24","cÛmputo","ripley","Lenovo","PHABLET PB1-750M 6.9'' 16GB - NEGRO",NA,799,"PHABLET PB1-750M 6.9'' 16GB - NEGRO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","PHABLET PB1-750M 6.9'' 16GB - BLANCO",NA,799,"PHABLET PB1-750M 6.9'' 16GB - BLANCO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","ARNOLD TAB2 A8-50 8 16GB - BLANCO",549,499,"ARNOLD TAB2 A8-50 8 16GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET A7-20 7 8 GB - NEGRO",399,329,"TABLET A7-20 7 8 GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","HUAWEI","TABLET MEDIAPAD T1 7'' 8GB 1GB - PLATEADO",349,319,"TABLET MEDIAPAD T1 7'' 8GB 1GB - PLATEADO","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","TABLET GALAXY E SM-T113NYKUPEO 7 8GB 1GB - NEGRO
                   ",399,319,"TABLET GALAXY E SM-T113NYKUPEO 7 8GB 1GB - NEGRO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","Alcatel","TABLET 3G PIXI 7 8GB 1GB - GRIS",399,299,"TABLET 3G PIXI 7 8GB 1GB - GRIS","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET TR4885 8GB 2GB + COVER AMARILLO + MOCHILA
                   ",299,269,"TR4885","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET TR4885 8GB 2GB + COVER VERDE + MOCHILA
                   ",299,269,"TR4885","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET TR4885 8GB 2GB + COVER AZUL + MOCHILA",299,269,"TR4885","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET 3G PR5549 8GB 2GB - GRIS",NA,219,"PR5549","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S3 9.7'' 32GB NEGRO + S PEN + COVER",2399,2199,"GALAXY TAB S3 9.7'' 32GB NEGRO + S PEN + COVER","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY TAB S3 9.7'' 32GB PLATA + S PEN + COVER",2399,2249,"GALAXY TAB S3 9.7'' 32GB PLATA + S PEN + COVER","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","LEOTEC","TABLET SUPERNOVA I3G 10.1'' 16GB 1GB - BLANCO",499,399,"TABLET SUPERNOVA I3G 10.1'' 16GB 1GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","LEOTEC","TABLET SUPERNOVA I3G 10.1'' 16GB 1GB - NEGRO",NA,499,"TABLET SUPERNOVA I3G 10.1'' 16GB 1GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","LEOTEC","TABLET SUPERNOVA S16 10.1'' 16GB 1GB - BLANCO",399,299,"TABLET SUPERNOVA S16 10.1'' 16GB 1GB - BLANCO","< S/.500"
"2017-08-24","cÛmputo","ripley","LEOTEC","TABLET SUPERNOVA S16 V4 10.1'' 16GB 1GB - NEGRO",NA,399,"TABLET SUPERNOVA S16 V4 10.1'' 16GB 1GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET PR5746 8GB 1GB - GRIS",NA,219,"PR5746","< S/.500"
"2017-08-24","cÛmputo","ripley","Advance","TABLET PR5746 8GB 1GB - AZUL",NA,219,"PR5746","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY BOOK 10.6 SM-W620NZKBPEO 64GB 4GB - NEGRO
                   ",2599,2399,"GALAXY BOOK 10.6 SM-W620NZKBPEO 64GB 4GB -¬<U+0096> NEGRO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Samsung","GALAXY BOOK 10.6 SM-W620NZWBPEO 64GB 4GB- BLANCO
                   ",2599,2399,"GALAXY BOOK 10.6 SM-W620NZWBPEO ¬<U+0096>64GB 4GB- BLANCO
                   ‚<U+0080>¶","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET TAB3 A7 7'' 8GB 1GB - NEGRO",399,299,"TABLET TAB3 A7 7'' 8GB 1GB - NEGRO","< S/.500"
"2017-08-24","cÛmputo","ripley","HUAWEI","TABLET MEDIAPAD T1 9.6'' 8GB 1GB - PLATEADO",NA,699,"TABLET MEDIAPAD T1 9.6'' 8GB 1GB - PLATEADO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","Lenovo","TABLET A7-30 7 2G - BLANCO PERLA",NA,399,"TABLET A7-30 7 2G - BLANCO PERLA","< S/.500"
"2017-08-24","cÛmputo","ripley","TARGUS","PROTECTOR VERSAVU MAGNET PARA iPAD",NA,79.9,"PROTECTOR VERSAVU MAGNET PARA iPAD","< S/.500"
"2017-08-24","cÛmputo","ripley","TARGUS","PROTECTOR FOLIO MAGNET PARA iPAD 3/4",NA,79.9,"PROTECTOR FOLIO MAGNET PARA iPAD 3/4","< S/.500"
"2017-08-24","cÛmputo","ripley","TARGUS","FUNDA PARA GALAXY TAB 10.1 - NEGRO
                   ",NA,59.9,"FUNDA PARA GALAXY TAB 10.1 - NEGRO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","TARGUS","FUNDA PARA iPAD SLIM - ROJO",NA,39.9,"FUNDA PARA iPAD SLIM - ROJO","< S/.500"
"2017-08-24","cÛmputo","ripley","TARGUS","FUNDA PARA iPAD SLIM - AZUL",NA,39.9,"FUNDA PARA iPAD SLIM - AZUL","< S/.500"
"2017-08-24","cÛmputo","ripley","SAKAR","FUNDA PARA TABLET SPIDERMAN - ROJO/AZUL",NA,39.9,"FUNDA PARA TABLET SPIDERMAN - ROJO/AZUL","< S/.500"
"2017-08-24","cÛmputo","ripley","SAKAR","FUNDA PORTAFOLIO SPIDERMAN",NA,39.9,"FUNDA PORTAFOLIO SPIDERMAN","< S/.500"
"2017-08-24","cÛmputo","ripley","SAKAR","FUNDA PORTAFOLIO PRINCESAS",39.9,25,"FUNDA PORTAFOLIO PRINCESAS","< S/.500"
"2017-08-24","cÛmputo","ripley","SAKAR","FUNDA PORTAFOLIO AVENGERS",39.9,29.9,"FUNDA PORTAFOLIO AVENGERS","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","FUNDA BOOK COVER EF-BT810PFEGWW PARA GALAXY TAB S2 9.7'' - D",229,169,"BT810","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","FUNDA BOOK COVER EF-BT810PBEGWW PARA GALAXY TAB S2 9.7'' - G",229,169,"BT810","< S/.500"
"2017-08-24","cÛmputo","ripley","Samsung","FUNDA BOOK COVER EF-BT560BWEGWW PARA GALAXY TAB E 9.7'' - BL",159,99,"BT560","< S/.500"
"2017-08-24","cÛmputo","ripley","HP","IMPRESORA TODO EN UNO DESKJET INK ADVANTAGE 2135 - BLANCO
                   ",299,119,"IMPRESORA TODO EN UNO DESKJET INK ADVANTAGE 2135 - BLANCO
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","HP","IMPRESORA MULTIFUNCIONAL DESKJET INK ADVANTAGE 4675 WI-FI
                   ",299,199,"IMPRESORA MULTIFUNCIONAL DESKJET INK ADVANTAGE 4675 WI-FI
                   ‚<U+0080>¶","< S/.500"
"2017-08-24","cÛmputo","ripley","HP","IMPRESORA ALL IN ONE DESKJET GT5820 WI-FI",NA,749,"GT5820","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","EPSON","IMPRESORA MULTIFUNCIONAL L375 INALAMBRICA - NEGRO
                   ",NA,749,"IMPRESORA MULTIFUNCIONAL L375 INALAMBRICA - NEGRO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","EPSON","IMPRESORA MULTIFUNCIONAL L220
                   ",NA,699,"IMPRESORA MULTIFUNCIONAL L220
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","EPSON","IMPRESORA MULTIFUNCIONAL L575 - NEGRO
                   ",NA,999,"IMPRESORA MULTIFUNCIONAL L575 - NEGRO
                   ‚<U+0080>¶","S/.500 - S/.1500"
"2017-08-24","cÛmputo","ripley","EPSON","IMPRESORA MULTIFUNCIONAL L395",NA,749,"IMPRESORA MULTIFUNCIONAL L395","S/.500 - S/.1500"
